qubits,depth,noise_model,gate_count,noise_probability,shots,repetition,seed,success_probability,fidelity
5,4,depolarizing,82,0.0,1000,0,0,1.0,1.0
5,4,depolarizing,82,0.0,1000,1,1,1.0,1.0
5,4,depolarizing,82,0.0,1000,2,2,1.0,1.0
5,4,depolarizing,82,0.0,1000,3,3,1.0,1.0
5,4,depolarizing,82,0.0,1000,4,4,1.0,1.0
5,4,depolarizing,82,0.001,1000,0,0,0.951,0.951
5,4,depolarizing,82,0.001,1000,1,1,0.945,0.945
5,4,depolarizing,82,0.001,1000,2,2,0.946,0.946
5,4,depolarizing,82,0.001,1000,3,3,0.953,0.953
5,4,depolarizing,82,0.001,1000,4,4,0.956,0.9559999999999998
5,4,depolarizing,82,0.002,1000,0,0,0.911,0.911
5,4,depolarizing,82,0.002,1000,1,1,0.907,0.907
5,4,depolarizing,82,0.002,1000,2,2,0.906,0.9059999999999999
5,4,depolarizing,82,0.002,1000,3,3,0.91,0.91
5,4,depolarizing,82,0.002,1000,4,4,0.903,0.9030000000000001
5,4,depolarizing,82,0.005,1000,0,0,0.785,0.7849999999999999
5,4,depolarizing,82,0.005,1000,1,1,0.804,0.8040000000000002
5,4,depolarizing,82,0.005,1000,2,2,0.781,0.781
5,4,depolarizing,82,0.005,1000,3,3,0.787,0.7869999999999999
5,4,depolarizing,82,0.005,1000,4,4,0.771,0.771
5,4,depolarizing,82,0.01,1000,0,0,0.615,0.6150000000000001
5,4,depolarizing,82,0.01,1000,1,1,0.625,0.6250000000000001
5,4,depolarizing,82,0.01,1000,2,2,0.627,0.627
5,4,depolarizing,82,0.01,1000,3,3,0.621,0.621
5,4,depolarizing,82,0.01,1000,4,4,0.595,0.595
5,4,depolarizing,82,0.02,1000,0,0,0.355,0.3549999999999999
5,4,depolarizing,82,0.02,1000,1,1,0.351,0.3509999999999999
5,4,depolarizing,82,0.02,1000,2,2,0.389,0.38899999999999996
5,4,depolarizing,82,0.02,1000,3,3,0.388,0.388
5,4,depolarizing,82,0.02,1000,4,4,0.385,0.38500000000000006
5,4,depolarizing,82,0.05,1000,0,0,0.112,0.112
5,4,depolarizing,82,0.05,1000,1,1,0.098,0.098
5,4,depolarizing,82,0.05,1000,2,2,0.119,0.119
5,4,depolarizing,82,0.05,1000,3,3,0.115,0.115
5,4,depolarizing,82,0.05,1000,4,4,0.125,0.12500000000000003
5,4,depolarizing,82,0.1,1000,0,0,0.038,0.038
5,4,depolarizing,82,0.1,1000,1,1,0.029,0.029000000000000005
5,4,depolarizing,82,0.1,1000,2,2,0.042,0.042
5,4,depolarizing,82,0.1,1000,3,3,0.047,0.047
5,4,depolarizing,82,0.1,1000,4,4,0.048,0.048
5,8,depolarizing,154,0.0,1000,0,0,1.0,1.0
5,8,depolarizing,154,0.0,1000,1,1,1.0,1.0
5,8,depolarizing,154,0.0,1000,2,2,1.0,1.0
5,8,depolarizing,154,0.0,1000,3,3,1.0,1.0
5,8,depolarizing,154,0.0,1000,4,4,1.0,1.0
5,8,depolarizing,154,0.001,1000,0,0,0.915,0.9150000000000001
5,8,depolarizing,154,0.001,1000,1,1,0.912,0.9120000000000001
5,8,depolarizing,154,0.001,1000,2,2,0.909,0.909
5,8,depolarizing,154,0.001,1000,3,3,0.913,0.9129999999999999
5,8,depolarizing,154,0.001,1000,4,4,0.908,0.9080000000000001
5,8,depolarizing,154,0.002,1000,0,0,0.845,0.845
5,8,depolarizing,154,0.002,1000,1,1,0.841,0.841
5,8,depolarizing,154,0.002,1000,2,2,0.825,0.825
5,8,depolarizing,154,0.002,1000,3,3,0.839,0.839
5,8,depolarizing,154,0.002,1000,4,4,0.825,0.825
5,8,depolarizing,154,0.005,1000,0,0,0.634,0.6339999999999999
5,8,depolarizing,154,0.005,1000,1,1,0.639,0.6390000000000001
5,8,depolarizing,154,0.005,1000,2,2,0.641,0.641
5,8,depolarizing,154,0.005,1000,3,3,0.639,0.6390000000000001
5,8,depolarizing,154,0.005,1000,4,4,0.61,0.61
5,8,depolarizing,154,0.01,1000,0,0,0.378,0.378
5,8,depolarizing,154,0.01,1000,1,1,0.368,0.36800000000000005
5,8,depolarizing,154,0.01,1000,2,2,0.41,0.41000000000000003
5,8,depolarizing,154,0.01,1000,3,3,0.398,0.398
5,8,depolarizing,154,0.01,1000,4,4,0.401,0.401
5,8,depolarizing,154,0.02,1000,0,0,0.173,0.173
5,8,depolarizing,154,0.02,1000,1,1,0.153,0.15300000000000002
5,8,depolarizing,154,0.02,1000,2,2,0.184,0.184
5,8,depolarizing,154,0.02,1000,3,3,0.168,0.168
5,8,depolarizing,154,0.02,1000,4,4,0.17,0.17
5,8,depolarizing,154,0.05,1000,0,0,0.038,0.038
5,8,depolarizing,154,0.05,1000,1,1,0.031,0.030999999999999996
5,8,depolarizing,154,0.05,1000,2,2,0.047,0.047
5,8,depolarizing,154,0.05,1000,3,3,0.049,0.049
5,8,depolarizing,154,0.05,1000,4,4,0.051,0.05099999999999999
5,8,depolarizing,154,0.1,1000,0,0,0.025,0.025
5,8,depolarizing,154,0.1,1000,1,1,0.024,0.024
5,8,depolarizing,154,0.1,1000,2,2,0.035,0.035
5,8,depolarizing,154,0.1,1000,3,3,0.037,0.037000000000000005
5,8,depolarizing,154,0.1,1000,4,4,0.037,0.037000000000000005
5,16,depolarizing,298,0.0,1000,0,0,1.0,1.0
5,16,depolarizing,298,0.0,1000,1,1,1.0,1.0
5,16,depolarizing,298,0.0,1000,2,2,1.0,1.0
5,16,depolarizing,298,0.0,1000,3,3,1.0,1.0
5,16,depolarizing,298,0.0,1000,4,4,1.0,1.0
5,16,depolarizing,298,0.001,1000,0,0,0.848,0.848
5,16,depolarizing,298,0.001,1000,1,1,0.844,0.8440000000000001
5,16,depolarizing,298,0.001,1000,2,2,0.831,0.8310000000000001
5,16,depolarizing,298,0.001,1000,3,3,0.842,0.8419999999999999
5,16,depolarizing,298,0.001,1000,4,4,0.826,0.826
5,16,depolarizing,298,0.002,1000,0,0,0.705,0.705
5,16,depolarizing,298,0.002,1000,1,1,0.716,0.7160000000000001
5,16,depolarizing,298,0.002,1000,2,2,0.699,0.6990000000000001
5,16,depolarizing,298,0.002,1000,3,3,0.705,0.705
5,16,depolarizing,298,0.002,1000,4,4,0.68,0.68
5,16,depolarizing,298,0.005,1000,0,0,0.388,0.388
5,16,depolarizing,298,0.005,1000,1,1,0.378,0.378
5,16,depolarizing,298,0.005,1000,2,2,0.42,0.41999999999999993
5,16,depolarizing,298,0.005,1000,3,3,0.406,0.406
5,16,depolarizing,298,0.005,1000,4,4,0.412,0.4119999999999999
5,16,depolarizing,298,0.01,1000,0,0,0.181,0.181
5,16,depolarizing,298,0.01,1000,1,1,0.16,0.16000000000000003
5,16,depolarizing,298,0.01,1000,2,2,0.193,0.19299999999999998
5,16,depolarizing,298,0.01,1000,3,3,0.174,0.174
5,16,depolarizing,298,0.01,1000,4,4,0.175,0.17500000000000002
5,16,depolarizing,298,0.02,1000,0,0,0.055,0.05500000000000001
5,16,depolarizing,298,0.02,1000,1,1,0.049,0.049
5,16,depolarizing,298,0.02,1000,2,2,0.062,0.062
5,16,depolarizing,298,0.02,1000,3,3,0.059,0.059
5,16,depolarizing,298,0.02,1000,4,4,0.077,0.077
5,16,depolarizing,298,0.05,1000,0,0,0.025,0.025
5,16,depolarizing,298,0.05,1000,1,1,0.024,0.024
5,16,depolarizing,298,0.05,1000,2,2,0.035,0.035
5,16,depolarizing,298,0.05,1000,3,3,0.038,0.038
5,16,depolarizing,298,0.05,1000,4,4,0.037,0.037000000000000005
5,16,depolarizing,298,0.1,1000,0,0,0.025,0.025
5,16,depolarizing,298,0.1,1000,1,1,0.024,0.024
5,16,depolarizing,298,0.1,1000,2,2,0.033,0.033
5,16,depolarizing,298,0.1,1000,3,3,0.037,0.037000000000000005
5,16,depolarizing,298,0.1,1000,4,4,0.037,0.037000000000000005
5,32,depolarizing,586,0.0,1000,0,0,1.0,1.0
5,32,depolarizing,586,0.0,1000,1,1,1.0,1.0
5,32,depolarizing,586,0.0,1000,2,2,1.0,1.0
5,32,depolarizing,586,0.0,1000,3,3,1.0,1.0
5,32,depolarizing,586,0.0,1000,4,4,1.0,1.0
5,32,depolarizing,586,0.001,1000,0,0,0.708,0.708
5,32,depolarizing,586,0.001,1000,1,1,0.721,0.721
5,32,depolarizing,586,0.001,1000,2,2,0.702,0.702
5,32,depolarizing,586,0.001,1000,3,3,0.708,0.708
5,32,depolarizing,586,0.001,1000,4,4,0.684,0.684
5,32,depolarizing,586,0.002,1000,0,0,0.495,0.49500000000000005
5,32,depolarizing,586,0.002,1000,1,1,0.482,0.48200000000000004
5,32,depolarizing,586,0.002,1000,2,2,0.514,0.514
5,32,depolarizing,586,0.002,1000,3,3,0.497,0.49700000000000005
5,32,depolarizing,586,0.002,1000,4,4,0.491,0.49099999999999994
5,32,depolarizing,586,0.005,1000,0,0,0.185,0.185
5,32,depolarizing,586,0.005,1000,1,1,0.163,0.16299999999999998
5,32,depolarizing,586,0.005,1000,2,2,0.2,0.19999999999999998
5,32,depolarizing,586,0.005,1000,3,3,0.182,0.18199999999999997
5,32,depolarizing,586,0.005,1000,4,4,0.176,0.17600000000000002
5,32,depolarizing,586,0.01,1000,0,0,0.057,0.05700000000000001
5,32,depolarizing,586,0.01,1000,1,1,0.05,0.049999999999999996
5,32,depolarizing,586,0.01,1000,2,2,0.062,0.062
5,32,depolarizing,586,0.01,1000,3,3,0.063,0.06299999999999999
5,32,depolarizing,586,0.01,1000,4,4,0.078,0.078
5,32,depolarizing,586,0.02,1000,0,0,0.026,0.026000000000000002
5,32,depolarizing,586,0.02,1000,1,1,0.026,0.026000000000000002
5,32,depolarizing,586,0.02,1000,2,2,0.035,0.035
5,32,depolarizing,586,0.02,1000,3,3,0.041,0.04100000000000001
5,32,depolarizing,586,0.02,1000,4,4,0.038,0.038
5,32,depolarizing,586,0.05,1000,0,0,0.025,0.025
5,32,depolarizing,586,0.05,1000,1,1,0.024,0.024
5,32,depolarizing,586,0.05,1000,2,2,0.033,0.033
5,32,depolarizing,586,0.05,1000,3,3,0.037,0.037000000000000005
5,32,depolarizing,586,0.05,1000,4,4,0.037,0.037000000000000005
5,32,depolarizing,586,0.1,1000,0,0,0.025,0.025
5,32,depolarizing,586,0.1,1000,1,1,0.024,0.024
5,32,depolarizing,586,0.1,1000,2,2,0.033,0.033
5,32,depolarizing,586,0.1,1000,3,3,0.037,0.037000000000000005
5,32,depolarizing,586,0.1,1000,4,4,0.037,0.037000000000000005
6,1,depolarizing,34,0.0,1000,0,0,1.0,1.0
6,1,depolarizing,34,0.0,1000,1,1,1.0,1.0
6,1,depolarizing,34,0.0,1000,2,2,1.0,1.0
6,1,depolarizing,34,0.0,1000,3,3,1.0,1.0
6,1,depolarizing,34,0.0,1000,4,4,1.0,1.0
6,1,depolarizing,34,0.001,1000,0,0,0.979,0.9789999999999999
6,1,depolarizing,34,0.001,1000,1,1,0.973,0.9729999999999999
6,1,depolarizing,34,0.001,1000,2,2,0.981,0.9809999999999999
6,1,depolarizing,34,0.001,1000,3,3,0.977,0.9770000000000001
6,1,depolarizing,34,0.001,1000,4,4,0.981,0.9809999999999999
6,1,depolarizing,34,0.002,1000,0,0,0.957,0.9569999999999999
6,1,depolarizing,34,0.002,1000,1,1,0.956,0.9559999999999998
6,1,depolarizing,34,0.002,1000,2,2,0.957,0.9569999999999999
6,1,depolarizing,34,0.002,1000,3,3,0.96,0.96
6,1,depolarizing,34,0.002,1000,4,4,0.961,0.9609999999999999
6,1,depolarizing,34,0.005,1000,0,0,0.911,0.911
6,1,depolarizing,34,0.005,1000,1,1,0.907,0.907
6,1,depolarizing,34,0.005,1000,2,2,0.906,0.9059999999999999
6,1,depolarizing,34,0.005,1000,3,3,0.91,0.91
6,1,depolarizing,34,0.005,1000,4,4,0.904,0.9039999999999999
6,1,depolarizing,34,0.01,1000,0,0,0.831,0.8310000000000001
6,1,depolarizing,34,0.01,1000,1,1,0.837,0.837
6,1,depolarizing,34,0.01,1000,2,2,0.817,0.8170000000000001
6,1,depolarizing,34,0.01,1000,3,3,0.828,0.828
6,1,depolarizing,34,0.01,1000,4,4,0.815,0.8150000000000001
6,1,depolarizing,34,0.02,1000,0,0,0.678,0.678
6,1,depolarizing,34,0.02,1000,1,1,0.693,0.693
6,1,depolarizing,34,0.02,1000,2,2,0.677,0.677
6,1,depolarizing,34,0.02,1000,3,3,0.684,0.684
6,1,depolarizing,34,0.02,1000,4,4,0.656,0.6560000000000001
6,1,depolarizing,34,0.05,1000,0,0,0.352,0.352
6,1,depolarizing,34,0.05,1000,1,1,0.35,0.35
6,1,depolarizing,34,0.05,1000,2,2,0.386,0.386
6,1,depolarizing,34,0.05,1000,3,3,0.386,0.386
6,1,depolarizing,34,0.05,1000,4,4,0.381,0.38099999999999995
6,1,depolarizing,34,0.1,1000,0,0,0.154,0.15400000000000003
6,1,depolarizing,34,0.1,1000,1,1,0.144,0.144
6,1,depolarizing,34,0.1,1000,2,2,0.16,0.16000000000000003
6,1,depolarizing,34,0.1,1000,3,3,0.154,0.15400000000000003
6,1,depolarizing,34,0.1,1000,4,4,0.154,0.15400000000000003
6,2,depolarizing,56,0.0,1000,0,0,1.0,1.0
6,2,depolarizing,56,0.0,1000,1,1,1.0,1.0
6,2,depolarizing,56,0.0,1000,2,2,1.0,1.0
6,2,depolarizing,56,0.0,1000,3,3,1.0,1.0
6,2,depolarizing,56,0.0,1000,4,4,1.0,1.0
6,2,depolarizing,56,0.001,1000,0,0,0.961,0.9609999999999999
6,2,depolarizing,56,0.001,1000,1,1,0.966,0.966
6,2,depolarizing,56,0.001,1000,2,2,0.962,0.9620000000000001
6,2,depolarizing,56,0.001,1000,3,3,0.964,0.964
6,2,depolarizing,56,0.001,1000,4,4,0.964,0.964
6,2,depolarizing,56,0.002,1000,0,0,0.937,0.937
6,2,depolarizing,56,0.002,1000,1,1,0.931,0.9309999999999999
6,2,depolarizing,56,0.002,1000,2,2,0.931,0.9309999999999999
6,2,depolarizing,56,0.002,1000,3,3,0.934,0.9340000000000002
6,2,depolarizing,56,0.002,1000,4,4,0.941,0.9410000000000001
6,2,depolarizing,56,0.005,1000,0,0,0.863,0.8630000000000001
6,2,depolarizing,56,0.005,1000,1,1,0.855,0.855
6,2,depolarizing,56,0.005,1000,2,2,0.844,0.8440000000000001
6,2,depolarizing,56,0.005,1000,3,3,0.85,0.8500000000000001
6,2,depolarizing,56,0.005,1000,4,4,0.839,0.839
6,2,depolarizing,56,0.01,1000,0,0,0.722,0.722
6,2,depolarizing,56,0.01,1000,1,1,0.739,0.739
6,2,depolarizing,56,0.01,1000,2,2,0.723,0.723
6,2,depolarizing,56,0.01,1000,3,3,0.726,0.726
6,2,depolarizing,56,0.01,1000,4,4,0.703,0.703
6,2,depolarizing,56,0.02,1000,0,0,0.519,0.5189999999999999
6,2,depolarizing,56,0.02,1000,1,1,0.513,0.513
6,2,depolarizing,56,0.02,1000,2,2,0.536,0.5360000000000001
6,2,depolarizing,56,0.02,1000,3,3,0.528,0.528
6,2,depolarizing,56,0.02,1000,4,4,0.503,0.503
6,2,depolarizing,56,0.05,1000,0,0,0.199,0.19900000000000004
6,2,depolarizing,56,0.05,1000,1,1,0.184,0.184
6,2,depolarizing,56,0.05,1000,2,2,0.218,0.21800000000000003
6,2,depolarizing,56,0.05,1000,3,3,0.201,0.20100000000000004
6,2,depolarizing,56,0.05,1000,4,4,0.19,0.18999999999999997
6,2,depolarizing,56,0.1,1000,0,0,0.056,0.056
6,2,depolarizing,56,0.1,1000,1,1,0.049,0.049
6,2,depolarizing,56,0.1,1000,2,2,0.062,0.062
6,2,depolarizing,56,0.1,1000,3,3,0.06,0.06
6,2,depolarizing,56,0.1,1000,4,4,0.078,0.078
6,4,depolarizing,100,0.0,1000,0,0,1.0,1.0
6,4,depolarizing,100,0.0,1000,1,1,1.0,1.0
6,4,depolarizing,100,0.0,1000,2,2,1.0,1.0
6,4,depolarizing,100,0.0,1000,3,3,1.0,1.0
6,4,depolarizing,100,0.0,1000,4,4,1.0,1.0
6,4,depolarizing,100,0.001,1000,0,0,0.939,0.939
6,4,depolarizing,100,0.001,1000,1,1,0.934,0.9340000000000002
6,4,depolarizing,100,0.001,1000,2,2,0.938,0.938
6,4,depolarizing,100,0.001,1000,3,3,0.942,0.942
6,4,depolarizing,100,0.001,1000,4,4,0.947,0.9469999999999998
6,4,depolarizing,100,0.002,1000,0,0,0.894,0.894
6,4,depolarizing,100,0.002,1000,1,1,0.885,0.8849999999999999
6,4,depolarizing,100,0.002,1000,2,2,0.885,0.8849999999999999
6,4,depolarizing,100,0.002,1000,3,3,0.89,0.89
6,4,depolarizing,100,0.002,1000,4,4,0.873,0.873
6,4,depolarizing,100,0.005,1000,0,0,0.746,0.7459999999999999
6,4,depolarizing,100,0.005,1000,1,1,0.759,0.759
6,4,depolarizing,100,0.005,1000,2,2,0.74,0.74
6,4,depolarizing,100,0.005,1000,3,3,0.759,0.759
6,4,depolarizing,100,0.005,1000,4,4,0.719,0.719
6,4,depolarizing,100,0.01,1000,0,0,0.549,0.5490000000000002
6,4,depolarizing,100,0.01,1000,1,1,0.55,0.55
6,4,depolarizing,100,0.01,1000,2,2,0.565,0.5649999999999998
6,4,depolarizing,100,0.01,1000,3,3,0.56,0.56
6,4,depolarizing,100,0.01,1000,4,4,0.531,0.5310000000000001
6,4,depolarizing,100,0.02,1000,0,0,0.282,0.282
6,4,depolarizing,100,0.02,1000,1,1,0.285,0.285
6,4,depolarizing,100,0.02,1000,2,2,0.306,0.30599999999999994
6,4,depolarizing,100,0.02,1000,3,3,0.301,0.301
6,4,depolarizing,100,0.02,1000,4,4,0.31,0.31000000000000005
6,4,depolarizing,100,0.05,1000,0,0,0.067,0.067
6,4,depolarizing,100,0.05,1000,1,1,0.054,0.05399999999999999
6,4,depolarizing,100,0.05,1000,2,2,0.075,0.07499999999999998
6,4,depolarizing,100,0.05,1000,3,3,0.065,0.065
6,4,depolarizing,100,0.05,1000,4,4,0.089,0.089
6,4,depolarizing,100,0.1,1000,0,0,0.018,0.018000000000000002
6,4,depolarizing,100,0.1,1000,1,1,0.02,0.02
6,4,depolarizing,100,0.1,1000,2,2,0.025,0.025
6,4,depolarizing,100,0.1,1000,3,3,0.026,0.026000000000000002
6,4,depolarizing,100,0.1,1000,4,4,0.029,0.029000000000000005
6,8,depolarizing,188,0.0,1000,0,0,1.0,1.0
6,8,depolarizing,188,0.0,1000,1,1,1.0,1.0
6,8,depolarizing,188,0.0,1000,2,2,1.0,1.0
6,8,depolarizing,188,0.0,1000,3,3,1.0,1.0
6,8,depolarizing,188,0.0,1000,4,4,1.0,1.0
6,8,depolarizing,188,0.001,1000,0,0,0.897,0.8969999999999999
6,8,depolarizing,188,0.001,1000,1,1,0.892,0.8919999999999999
6,8,depolarizing,188,0.001,1000,2,2,0.891,0.8910000000000001
6,8,depolarizing,188,0.001,1000,3,3,0.896,0.896
6,8,depolarizing,188,0.001,1000,4,4,0.882,0.8819999999999999
6,8,depolarizing,188,0.002,1000,0,0,0.807,0.807
6,8,depolarizing,188,0.002,1000,1,1,0.816,0.8159999999999998
6,8,depolarizing,188,0.002,1000,2,2,0.794,0.794
6,8,depolarizing,188,0.002,1000,3,3,0.8,0.7999999999999999
6,8,depolarizing,188,0.002,1000,4,4,0.789,0.789
6,8,depolarizing,188,0.005,1000,0,0,0.565,0.5649999999999998
6,8,depolarizing,188,0.005,1000,1,1,0.568,0.5680000000000001
6,8,depolarizing,188,0.005,1000,2,2,0.581,0.581
6,8,depolarizing,188,0.005,1000,3,3,0.572,0.572
6,8,depolarizing,188,0.005,1000,4,4,0.545,0.545
6,8,depolarizing,188,0.01,1000,0,0,0.305,0.305
6,8,depolarizing,188,0.01,1000,1,1,0.303,0.30299999999999994
6,8,depolarizing,188,0.01,1000,2,2,0.326,0.32599999999999996
6,8,depolarizing,188,0.01,1000,3,3,0.33,0.32999999999999996
6,8,depolarizing,188,0.01,1000,4,4,0.327,0.327
6,8,depolarizing,188,0.02,1000,0,0,0.117,0.11700000000000002
6,8,depolarizing,188,0.02,1000,1,1,0.101,0.101
6,8,depolarizing,188,0.02,1000,2,2,0.122,0.12200000000000001
6,8,depolarizing,188,0.02,1000,3,3,0.117,0.11700000000000002
6,8,depolarizing,188,0.02,1000,4,4,0.13,0.13000000000000003
6,8,depolarizing,188,0.05,1000,0,0,0.018,0.018000000000000002
6,8,depolarizing,188,0.05,1000,1,1,0.021,0.020999999999999998
6,8,depolarizing,188,0.05,1000,2,2,0.026,0.026000000000000002
6,8,depolarizing,188,0.05,1000,3,3,0.028,0.028
6,8,depolarizing,188,0.05,1000,4,4,0.03,0.03
6,8,depolarizing,188,0.1,1000,0,0,0.015,0.015
6,8,depolarizing,188,0.1,1000,1,1,0.013,0.012999999999999998
6,8,depolarizing,188,0.1,1000,2,2,0.014,0.014
6,8,depolarizing,188,0.1,1000,3,3,0.017,0.017000000000000005
6,8,depolarizing,188,0.1,1000,4,4,0.018,0.018000000000000002
6,16,depolarizing,364,0.0,1000,0,0,1.0,1.0
6,16,depolarizing,364,0.0,1000,1,1,1.0,1.0
6,16,depolarizing,364,0.0,1000,2,2,1.0,1.0
6,16,depolarizing,364,0.0,1000,3,3,1.0,1.0
6,16,depolarizing,364,0.0,1000,4,4,1.0,1.0
6,16,depolarizing,364,0.001,1000,0,0,0.815,0.8150000000000001
6,16,depolarizing,364,0.001,1000,1,1,0.816,0.8159999999999998
6,16,depolarizing,364,0.001,1000,2,2,0.796,0.7960000000000002
6,16,depolarizing,364,0.001,1000,3,3,0.806,0.806
6,16,depolarizing,364,0.001,1000,4,4,0.791,0.7909999999999999
6,16,depolarizing,364,0.002,1000,0,0,0.643,0.643
6,16,depolarizing,364,0.002,1000,1,1,0.654,0.6540000000000001
6,16,depolarizing,364,0.002,1000,2,2,0.646,0.646
6,16,depolarizing,364,0.002,1000,3,3,0.653,0.653
6,16,depolarizing,364,0.002,1000,4,4,0.617,0.617
6,16,depolarizing,364,0.005,1000,0,0,0.317,0.317
6,16,depolarizing,364,0.005,1000,1,1,0.31,0.31000000000000005
6,16,depolarizing,364,0.005,1000,2,2,0.336,0.33599999999999997
6,16,depolarizing,364,0.005,1000,3,3,0.337,0.33699999999999997
6,16,depolarizing,364,0.005,1000,4,4,0.334,0.33399999999999996
6,16,depolarizing,364,0.01,1000,0,0,0.123,0.12299999999999998
6,16,depolarizing,364,0.01,1000,1,1,0.107,0.10700000000000001
6,16,depolarizing,364,0.01,1000,2,2,0.127,0.127
6,16,depolarizing,364,0.01,1000,3,3,0.122,0.12200000000000001
6,16,depolarizing,364,0.01,1000,4,4,0.135,0.135
6,16,depolarizing,364,0.02,1000,0,0,0.026,0.026000000000000002
6,16,depolarizing,364,0.02,1000,1,1,0.026,0.026000000000000002
6,16,depolarizing,364,0.02,1000,2,2,0.035,0.035
6,16,depolarizing,364,0.02,1000,3,3,0.041,0.04100000000000001
6,16,depolarizing,364,0.02,1000,4,4,0.038,0.038
6,16,depolarizing,364,0.05,1000,0,0,0.015,0.015
6,16,depolarizing,364,0.05,1000,1,1,0.013,0.012999999999999998
6,16,depolarizing,364,0.05,1000,2,2,0.014,0.014
6,16,depolarizing,364,0.05,1000,3,3,0.017,0.017000000000000005
6,16,depolarizing,364,0.05,1000,4,4,0.018,0.018000000000000002
6,16,depolarizing,364,0.1,1000,0,0,0.015,0.015
6,16,depolarizing,364,0.1,1000,1,1,0.013,0.012999999999999998
6,16,depolarizing,364,0.1,1000,2,2,0.014,0.014
6,16,depolarizing,364,0.1,1000,3,3,0.017,0.017000000000000005
6,16,depolarizing,364,0.1,1000,4,4,0.018,0.018000000000000002
6,32,depolarizing,716,0.0,1000,0,0,1.0,1.0
6,32,depolarizing,716,0.0,1000,1,1,1.0,1.0
6,32,depolarizing,716,0.0,1000,2,2,1.0,1.0
6,32,depolarizing,716,0.0,1000,3,3,1.0,1.0
6,32,depolarizing,716,0.0,1000,4,4,1.0,1.0
6,32,depolarizing,716,0.001,1000,0,0,0.65,0.6500000000000001
6,32,depolarizing,716,0.001,1000,1,1,0.657,0.6570000000000001
6,32,depolarizing,716,0.001,1000,2,2,0.65,0.6500000000000001
6,32,depolarizing,716,0.001,1000,3,3,0.654,0.6540000000000001
6,32,depolarizing,716,0.001,1000,4,4,0.622,0.6219999999999999
6,32,depolarizing,716,0.002,1000,0,0,0.399,0.3990000000000001
6,32,depolarizing,716,0.002,1000,1,1,0.384,0.384
6,32,depolarizing,716,0.002,1000,2,2,0.433,0.43300000000000005
6,32,depolarizing,716,0.002,1000,3,3,0.41,0.41000000000000003
6,32,depolarizing,716,0.002,1000,4,4,0.419,0.41899999999999993
6,32,depolarizing,716,0.005,1000,0,0,0.125,0.12500000000000003
6,32,depolarizing,716,0.005,1000,1,1,0.115,0.115
6,32,depolarizing,716,0.005,1000,2,2,0.13,0.13000000000000003
6,32,depolarizing,716,0.005,1000,3,3,0.126,0.12599999999999997
6,32,depolarizing,716,0.005,1000,4,4,0.135,0.135
6,32,depolarizing,716,0.01,1000,0,0,0.027,0.027000000000000003
6,32,depolarizing,716,0.01,1000,1,1,0.026,0.026000000000000002
6,32,depolarizing,716,0.01,1000,2,2,0.035,0.035
6,32,depolarizing,716,0.01,1000,3,3,0.042,0.042
6,32,depolarizing,716,0.01,1000,4,4,0.04,0.04000000000000001
6,32,depolarizing,716,0.02,1000,0,0,0.016,0.015999999999999997
6,32,depolarizing,716,0.02,1000,1,1,0.013,0.012999999999999998
6,32,depolarizing,716,0.02,1000,2,2,0.015,0.015
6,32,depolarizing,716,0.02,1000,3,3,0.02,0.02
6,32,depolarizing,716,0.02,1000,4,4,0.021,0.020999999999999998
6,32,depolarizing,716,0.05,1000,0,0,0.015,0.015
6,32,depolarizing,716,0.05,1000,1,1,0.013,0.012999999999999998
6,32,depolarizing,716,0.05,1000,2,2,0.014,0.014
6,32,depolarizing,716,0.05,1000,3,3,0.017,0.017000000000000005
6,32,depolarizing,716,0.05,1000,4,4,0.018,0.018000000000000002
6,32,depolarizing,716,0.1,1000,0,0,0.015,0.015
6,32,depolarizing,716,0.1,1000,1,1,0.013,0.012999999999999998
6,32,depolarizing,716,0.1,1000,2,2,0.014,0.014
6,32,depolarizing,716,0.1,1000,3,3,0.017,0.017000000000000005
6,32,depolarizing,716,0.1,1000,4,4,0.018,0.018000000000000002
2,1,readout,10,0.0,1000,0,0,1.0,1.0
2,1,readout,10,0.0,1000,1,1,1.0,1.0
2,1,readout,10,0.0,1000,2,2,1.0,1.0
2,1,readout,10,0.0,1000,3,3,1.0,1.0
2,1,readout,10,0.0,1000,4,4,1.0,1.0
2,1,readout,10,0.001,1000,0,0,0.997,0.997
2,1,readout,10,0.001,1000,1,1,0.998,0.9980000000000001
2,1,readout,10,0.001,1000,2,2,0.999,0.9990000000000001
2,1,readout,10,0.001,1000,3,3,0.996,0.9960000000000001
2,1,readout,10,0.001,1000,4,4,0.999,0.9990000000000001
2,1,readout,10,0.002,1000,0,0,0.996,0.9960000000000001
2,1,readout,10,0.002,1000,1,1,0.994,0.9939999999999999
2,1,readout,10,0.002,1000,2,2,0.999,0.9990000000000001
2,1,readout,10,0.002,1000,3,3,0.995,0.9949999999999999
2,1,readout,10,0.002,1000,4,4,0.998,0.9980000000000001
2,1,readout,10,0.005,1000,0,0,0.988,0.988
2,1,readout,10,0.005,1000,1,1,0.988,0.988
2,1,readout,10,0.005,1000,2,2,0.994,0.9939999999999999
2,1,readout,10,0.005,1000,3,3,0.991,0.9909999999999999
2,1,readout,10,0.005,1000,4,4,0.989,0.989
2,1,readout,10,0.01,1000,0,0,0.977,0.9770000000000001
2,1,readout,10,0.01,1000,1,1,0.975,0.975
