qubits,depth,noise_model,noise_probability,mean_success,std_success,mean_fidelity,std_fidelity,mean_error_rate
3,1,thermal,0.002,1.0,0.0,1.0,0.0,0.0
3,1,thermal,0.005,0.9996,0.0005477225575052004,0.9996,0.0005477225575052004,0.00039999999999995595
3,1,thermal,0.01,0.999,0.0007071067811865482,0.999,0.0007071067811865482,0.0010000000000000009
3,1,thermal,0.02,0.9972,0.0013038404810405539,0.9972,0.0013038404810405539,0.0028000000000000247
3,1,thermal,0.05,0.9954000000000001,0.0011401754250991486,0.9954000000000001,0.0011401754250991486,0.0045999999999999375
3,1,thermal,0.1,0.9890000000000001,0.002449489742783197,0.9890000000000001,0.002449489742783197,0.010999999999999899
3,2,bit_flip,0.0,1.0,0.0,1.0,0.0,0.0
3,2,bit_flip,0.001,0.9804,0.004159326868617092,0.9804,0.004159326868617092,0.01959999999999995
3,2,bit_flip,0.002,0.9618,0.002167948338867884,0.9618,0.002167948338867884,0.03820000000000001
3,2,bit_flip,0.005,0.9190000000000002,0.0023452078799117396,0.9190000000000002,0.002345207879911742,0.08099999999999985
3,2,bit_flip,0.01,0.8469999999999999,0.009137833441248518,0.8470000000000001,0.009137833441248529,0.15300000000000014
3,2,bit_flip,0.02,0.7167999999999999,0.012853015210447724,0.7168,0.012853015210447696,0.2832000000000001
3,2,bit_flip,0.05,0.43220000000000003,0.01843095222716397,0.4321999999999999,0.01843095222716398,0.5678
3,2,bit_flip,0.1,0.22679999999999997,0.011122050170719424,0.22679999999999995,0.011122050170719438,0.7732
3,2,depolarizing,0.0,1.0,0.0,1.0,0.0,0.0
3,2,depolarizing,0.001,0.9826,0.0028809720581775924,0.9826,0.0028809720581775924,0.01739999999999997
3,2,depolarizing,0.002,0.9662,0.001483239697419098,0.9662,0.001483239697419098,0.03380000000000005
3,2,depolarizing,0.005,0.9272,0.0027748873851023135,0.9272,0.0027748873851023135,0.07279999999999998
3,2,depolarizing,0.01,0.8640000000000001,0.009,0.8640000000000001,0.009000000000000112,0.1359999999999999
3,2,depolarizing,0.02,0.7466,0.017343586710943038,0.7466000000000002,0.01734358671094309,0.25339999999999996
3,2,depolarizing,0.05,0.48979999999999996,0.013367871932360826,0.48979999999999996,0.013367871932360876,0.5102
3,2,depolarizing,0.1,0.2678,0.008786353054595528,0.2678,0.008786353054595528,0.7322
3,2,phase_flip,0.0,1.0,0.0,1.0,0.0,0.0
3,2,phase_flip,0.001,0.9804,0.004159326868617092,0.9804,0.004159326868617092,0.01959999999999995
3,2,phase_flip,0.002,0.9618,0.002167948338867884,0.9618,0.002167948338867884,0.03820000000000001
3,2,phase_flip,0.005,0.9190000000000002,0.0023452078799117396,0.9190000000000002,0.002345207879911742,0.08099999999999985
3,2,phase_flip,0.01,0.8469999999999999,0.009137833441248518,0.8470000000000001,0.009137833441248529,0.15300000000000014
3,2,phase_flip,0.02,0.7167999999999999,0.012853015210447724,0.7168,0.012853015210447696,0.2832000000000001
3,2,phase_flip,0.05,0.43220000000000003,0.01843095222716397,0.4321999999999999,0.01843095222716398,0.5678
3,2,phase_flip,0.1,0.22679999999999997,0.011122050170719424,0.22679999999999995,0.011122050170719438,0.7732
3,2,readout,0.0,1.0,0.0,1.0,0.0,0.0
3,2,readout,0.001,0.998,0.0007071067811865465,0.998,0.0007071067811865465,0.0020000000000000018
3,2,readout,0.002,0.9968,0.001303840481040533,0.9968,0.001303840481040533,0.0031999999999999806
3,2,readout,0.005,0.9858,0.0026832815729997505,0.9858,0.0026832815729997505,0.01419999999999999
3,2,readout,0.01,0.9705999999999999,0.007536577472566707,0.9705999999999999,0.007536577472566707,0.029400000000000093
3,2,readout,0.02,0.9423999999999999,0.006066300355241235,0.9423999999999999,0.006066300355241235,0.057600000000000096
3,2,readout,0.05,0.8586,0.011013627921806718,0.8586,0.011013627921806683,0.14139999999999997
3,2,readout,0.1,0.7288,0.011256109452204203,0.7287999999999999,0.011256109452204266,0.2712
3,2,thermal,0.0,1.0,0.0,1.0,0.0,0.0
3,2,thermal,0.001,1.0,0.0,1.0,0.0,0.0
3,2,thermal,0.002,1.0,0.0,1.0,0.0,0.0
3,2,thermal,0.005,0.9996,0.0005477225575052004,0.9996,0.0005477225575052004,0.00039999999999995595
3,2,thermal,0.01,0.9987999999999999,0.0008366600265340829,0.9987999999999999,0.0008366600265340829,0.0012000000000000899
3,2,thermal,0.02,0.9970000000000001,0.001581138830084216,0.9970000000000001,0.001581138830084216,0.0029999999999998916
3,2,thermal,0.05,0.9945999999999999,0.001341640786499824,0.9945999999999999,0.001341640786499824,0.005400000000000071
3,2,thermal,0.1,0.9853999999999999,0.003847076812334271,0.9853999999999999,0.003847076812334271,0.014600000000000057
3,4,bit_flip,0.0,1.0,0.0,1.0,0.0,0.0
3,4,bit_flip,0.001,0.9644,0.0020736441353327337,0.9644,0.0020736441353327337,0.035599999999999965
3,4,bit_flip,0.002,0.938,0.005567764362829955,0.938,0.005567764362829955,0.062000000000000055
3,4,bit_flip,0.005,0.8603999999999999,0.009208691546577094,0.8603999999999999,0.009208691546577044,0.13960000000000006
3,4,bit_flip,0.01,0.7392,0.016709278859364345,0.7392,0.016709278859364317,0.26080000000000003
3,4,bit_flip,0.02,0.5484,0.012700393694685203,0.5484,0.012700393694685192,0.4516
3,4,bit_flip,0.05,0.2542,0.00825832912882503,0.2542,0.00825832912882503,0.7458
3,4,bit_flip,0.1,0.13620000000000002,0.0056302753041036855,0.13620000000000002,0.0056302753041036855,0.8638
3,4,depolarizing,0.0,1.0,0.0,1.0,0.0,0.0
3,4,depolarizing,0.001,0.969,0.001870828693386965,0.969,0.001870828693386965,0.031000000000000028
3,4,depolarizing,0.002,0.9453999999999999,0.004929503017546479,0.9453999999999999,0.00492950301754646,0.05460000000000009
3,4,depolarizing,0.005,0.8756,0.007797435475847138,0.8756,0.007797435475847167,0.12439999999999996
3,4,depolarizing,0.01,0.7682,0.013827508813954885,0.7682,0.013827508813954881,0.2318
3,4,depolarizing,0.02,0.594,0.014560219778561027,0.594,0.014560219778561005,0.406
3,4,depolarizing,0.05,0.2922,0.011519548602267364,0.29219999999999996,0.011519548602267277,0.7078
3,4,depolarizing,0.1,0.1542,0.006760177512462234,0.15419999999999998,0.006760177512462196,0.8458
3,4,phase_flip,0.0,1.0,0.0,1.0,0.0,0.0
3,4,phase_flip,0.001,0.9644,0.0020736441353327337,0.9644,0.0020736441353327337,0.035599999999999965
3,4,phase_flip,0.002,0.938,0.005567764362829955,0.938,0.005567764362829955,0.062000000000000055
3,4,phase_flip,0.005,0.8603999999999999,0.009208691546577094,0.8603999999999999,0.009208691546577044,0.13960000000000006
3,4,phase_flip,0.01,0.7392,0.016709278859364345,0.7392,0.016709278859364317,0.26080000000000003
3,4,phase_flip,0.02,0.5484,0.012700393694685203,0.5484,0.012700393694685192,0.4516
3,4,phase_flip,0.05,0.2542,0.00825832912882503,0.2542,0.00825832912882503,0.7458
3,4,phase_flip,0.1,0.13620000000000002,0.0056302753041036855,0.13620000000000002,0.0056302753041036855,0.8638
3,4,readout,0.0,1.0,0.0,1.0,0.0,0.0
3,4,readout,0.001,0.998,0.0007071067811865465,0.998,0.0007071067811865465,0.0020000000000000018
3,4,readout,0.002,0.9968,0.001303840481040533,0.9968,0.001303840481040533,0.0031999999999999806
3,4,readout,0.005,0.9858,0.0026832815729997505,0.9858,0.0026832815729997505,0.01419999999999999
3,4,readout,0.01,0.9705999999999999,0.007536577472566707,0.9705999999999999,0.007536577472566707,0.029400000000000093
3,4,readout,0.02,0.9423999999999999,0.006066300355241235,0.9423999999999999,0.006066300355241235,0.057600000000000096
3,4,readout,0.05,0.8586,0.011013627921806718,0.8586,0.011013627921806683,0.14139999999999997
3,4,readout,0.1,0.7288,0.011256109452204203,0.7287999999999999,0.011256109452204266,0.2712
3,4,thermal,0.0,1.0,0.0,1.0,0.0,0.0
3,4,thermal,0.001,1.0,0.0,1.0,0.0,0.0
3,4,thermal,0.002,0.9996,0.0005477225575052004,0.9996,0.0005477225575052004,0.00039999999999995595
3,4,thermal,0.005,0.9987999999999999,0.0008366600265340829,0.9987999999999999,0.0008366600265340829,0.0012000000000000899
3,4,thermal,0.01,0.9970000000000001,0.001581138830084216,0.9970000000000001,0.001581138830084216,0.0029999999999998916
3,4,thermal,0.02,0.9955999999999999,0.001341640786499893,0.9955999999999999,0.001341640786499893,0.0044000000000000705
3,4,thermal,0.05,0.9865999999999999,0.003646916505762113,0.9865999999999999,0.003646916505762113,0.013400000000000079
3,4,thermal,0.1,0.9732,0.002774887385102339,0.9732,0.002774887385102339,0.026800000000000046
3,8,bit_flip,0.0,1.0,0.0,1.0,0.0,0.0
3,8,bit_flip,0.001,0.9410000000000001,0.004415880433163898,0.9410000000000001,0.004415880433163855,0.05899999999999994
3,8,bit_flip,0.002,0.8888,0.006723094525588652,0.8888,0.0067230945255885655,0.11119999999999997
3,8,bit_flip,0.005,0.751,0.017649362594722804,0.751,0.017649362594722804,0.249
3,8,bit_flip,0.01,0.5658,0.01359043781487557,0.5658,0.013590437814875577,0.43420000000000003
3,8,bit_flip,0.02,0.3336,0.013921206844235893,0.3336,0.013921206844235907,0.6664
3,8,bit_flip,0.05,0.144,0.006363961030678922,0.144,0.006363961030678922,0.856
3,8,bit_flip,0.1,0.11839999999999999,0.010310189135025608,0.11839999999999998,0.010310189135025603,0.8816
3,8,depolarizing,0.0,1.0,0.0,1.0,0.0,0.0
3,8,depolarizing,0.001,0.9488,0.004604345773288543,0.9488,0.004604345773288543,0.05120000000000002
3,8,depolarizing,0.002,0.9034000000000001,0.005176871642217898,0.9034000000000001,0.005176871642217898,0.09659999999999991
3,8,depolarizing,0.005,0.7788,0.01294990347454376,0.7788,0.012949903474543731,0.22119999999999995
3,8,depolarizing,0.01,0.6132,0.014042791745233568,0.6132000000000001,0.014042791745233629,0.38680000000000003
3,8,depolarizing,0.02,0.381,0.01680773631397162,0.38099999999999995,0.016807736313971602,0.619
3,8,depolarizing,0.05,0.1614,0.009685040010242599,0.1614,0.009685040010242594,0.8386
3,8,depolarizing,0.1,0.12079999999999999,0.010109401564880096,0.12079999999999998,0.010109401564880122,0.8792
3,8,phase_flip,0.0,1.0,0.0,1.0,0.0,0.0
3,8,phase_flip,0.001,0.9410000000000001,0.004415880433163898,0.9410000000000001,0.004415880433163855,0.05899999999999994
3,8,phase_flip,0.002,0.8888,0.006723094525588652,0.8888,0.0067230945255885655,0.11119999999999997
3,8,phase_flip,0.005,0.751,0.017649362594722804,0.751,0.017649362594722804,0.249
3,8,phase_flip,0.01,0.5658,0.01359043781487557,0.5658,0.013590437814875577,0.43420000000000003
3,8,phase_flip,0.02,0.3336,0.013921206844235893,0.3336,0.013921206844235907,0.6664
3,8,phase_flip,0.05,0.144,0.006363961030678922,0.144,0.006363961030678922,0.856
3,8,phase_flip,0.1,0.11839999999999999,0.010310189135025608,0.11839999999999998,0.010310189135025603,0.8816
3,8,readout,0.0,1.0,0.0,1.0,0.0,0.0
3,8,readout,0.001,0.998,0.0007071067811865465,0.998,0.0007071067811865465,0.0020000000000000018
3,8,readout,0.002,0.9968,0.001303840481040533,0.9968,0.001303840481040533,0.0031999999999999806
3,8,readout,0.005,0.9858,0.0026832815729997505,0.9858,0.0026832815729997505,0.01419999999999999
3,8,readout,0.01,0.9705999999999999,0.007536577472566707,0.9705999999999999,0.007536577472566707,0.029400000000000093
3,8,readout,0.02,0.9423999999999999,0.006066300355241235,0.9423999999999999,0.006066300355241235,0.057600000000000096
3,8,readout,0.05,0.8586,0.011013627921806718,0.8586,0.011013627921806683,0.14139999999999997
3,8,readout,0.1,0.7288,0.011256109452204203,0.7287999999999999,0.011256109452204266,0.2712
3,8,thermal,0.0,1.0,0.0,1.0,0.0,0.0
3,8,thermal,0.001,0.9996,0.0005477225575052004,0.9996,0.0005477225575052004,0.00039999999999995595
3,8,thermal,0.002,0.9996,0.0005477225575052004,0.9996,0.0005477225575052004,0.00039999999999995595
3,8,thermal,0.005,0.9970000000000001,0.001581138830084216,0.9970000000000001,0.001581138830084216,0.0029999999999998916
3,8,thermal,0.01,0.9955999999999999,0.001341640786499893,0.9955999999999999,0.001341640786499893,0.0044000000000000705
3,8,thermal,0.02,0.991,0.0028284271247462074,0.991,0.0028284271247462074,0.009000000000000008
3,8,thermal,0.05,0.9753999999999999,0.003209361307176231,0.9753999999999999,0.003209361307176231,0.024600000000000066
3,8,thermal,0.1,0.9568,0.0029495762407505365,0.9568,0.0029495762407505365,0.043200000000000016
3,16,bit_flip,0.0,1.0,0.0,1.0,0.0,0.0
3,16,bit_flip,0.001,0.891,0.0058309518948453,0.891,0.005830951894845321,0.10899999999999999
3,16,bit_flip,0.002,0.8028000000000001,0.010986355173577813,0.8027999999999998,0.010986355173577737,0.19719999999999993
3,16,bit_flip,0.005,0.575,0.012708265027138788,0.575,0.012708265027138796,0.42500000000000004
3,16,bit_flip,0.01,0.3424,0.014240786495134284,0.3423999999999999,0.014240786495134303,0.6576
3,16,bit_flip,0.02,0.1734,0.011970797801316336,0.17339999999999997,0.011970797801316374,0.8266
3,16,bit_flip,0.05,0.1192,0.010616025621672175,0.11919999999999997,0.010616025621672166,0.8808
3,16,bit_flip,0.1,0.11739999999999999,0.010597169433391162,0.11739999999999999,0.010597169433391162,0.8826
3,16,depolarizing,0.0,1.0,0.0,1.0,0.0,0.0
3,16,depolarizing,0.001,0.907,0.003605551275464004,0.907,0.003605551275464004,0.09299999999999997
3,16,depolarizing,0.002,0.8256,0.009370165420097967,0.8256,0.009370165420097954,0.1744
3,16,depolarizing,0.005,0.6234,0.013685759021698473,0.6234,0.013685759021698402,0.37660000000000005
3,16,depolarizing,0.01,0.39239999999999997,0.016727223320085124,0.39239999999999997,0.016727223320085156,0.6076
3,16,depolarizing,0.02,0.20620000000000002,0.012517987058628876,0.20619999999999994,0.012517987058628846,0.7938
3,16,depolarizing,0.05,0.1214,0.010502380682492905,0.12139999999999998,0.010502380682492943,0.8786
3,16,depolarizing,0.1,0.11739999999999999,0.010597169433391162,0.11739999999999999,0.010597169433391162,0.8826
3,16,phase_flip,0.0,1.0,0.0,1.0,0.0,0.0
3,16,phase_flip,0.001,0.891,0.0058309518948453,0.891,0.005830951894845321,0.10899999999999999
3,16,phase_flip,0.002,0.8028000000000001,0.010986355173577813,0.8027999999999998,0.010986355173577737,0.19719999999999993
3,16,phase_flip,0.005,0.575,0.012708265027138788,0.575,0.012708265027138796,0.42500000000000004
3,16,phase_flip,0.01,0.3424,0.014240786495134284,0.3423999999999999,0.014240786495134303,0.6576
3,16,phase_flip,0.02,0.1734,0.011970797801316336,0.17339999999999997,0.011970797801316374,0.8266
3,16,phase_flip,0.05,0.1192,0.010616025621672175,0.11919999999999997,0.010616025621672166,0.8808
3,16,phase_flip,0.1,0.11739999999999999,0.010597169433391162,0.11739999999999999,0.010597169433391162,0.8826
3,16,readout,0.0,1.0,0.0,1.0,0.0,0.0
3,16,readout,0.001,0.998,0.0007071067811865465,0.998,0.0007071067811865465,0.0020000000000000018
3,16,readout,0.002,0.9968,0.001303840481040533,0.9968,0.001303840481040533,0.0031999999999999806
3,16,readout,0.005,0.9858,0.0026832815729997505,0.9858,0.0026832815729997505,0.01419999999999999
3,16,readout,0.01,0.9705999999999999,0.007536577472566707,0.9705999999999999,0.007536577472566707,0.029400000000000093
3,16,readout,0.02,0.9423999999999999,0.006066300355241235,0.9423999999999999,0.006066300355241235,0.057600000000000096
3,16,readout,0.05,0.8586,0.011013627921806718,0.8586,0.011013627921806683,0.14139999999999997
3,16,readout,0.1,0.7288,0.011256109452204203,0.7287999999999999,0.011256109452204266,0.2712
3,16,thermal,0.0,1.0,0.0,1.0,0.0,0.0
3,16,thermal,0.001,0.9996,0.0005477225575052004,0.9996,0.0005477225575052004,0.00039999999999995595
3,16,thermal,0.002,0.9978,0.001303840481040542,0.9978,0.001303840481040542,0.0021999999999999797
3,16,thermal,0.005,0.9955999999999999,0.001341640786499893,0.9955999999999999,0.001341640786499893,0.0044000000000000705
3,16,thermal,0.01,0.991,0.0028284271247462074,0.991,0.0028284271247462074,0.009000000000000008
3,16,thermal,0.02,0.9810000000000001,0.003937003937005888,0.9810000000000001,0.003937003937005888,0.018999999999999906
3,16,thermal,0.05,0.9570000000000001,0.0027386127875258432,0.9570000000000001,0.0027386127875258432,0.04299999999999993
3,16,thermal,0.1,0.922,0.002345207879911711,0.922,0.002345207879911711,0.07799999999999996
3,32,bit_flip,0.0,1.0,0.0,1.0,0.0,0.0
3,32,bit_flip,0.001,0.8036,0.011193748255164584,0.8036,0.011193748255164447,0.19640000000000002
3,32,bit_flip,0.002,0.6436,0.01425833089811009,0.6436,0.014258330898110095,0.35640000000000005
3,32,bit_flip,0.005,0.347,0.015231546211727802,0.347,0.015231546211727802,0.653
3,32,bit_flip,0.01,0.17880000000000001,0.012637246535539303,0.17879999999999996,0.012637246535539257,0.8211999999999999
3,32,bit_flip,0.02,0.12279999999999999,0.010207840124139882,0.12279999999999998,0.010207840124139882,0.8772
3,32,bit_flip,0.05,0.11739999999999999,0.010597169433391162,0.11739999999999999,0.010597169433391162,0.8826
3,32,bit_flip,0.1,0.11739999999999999,0.010597169433391162,0.11739999999999999,0.010597169433391162,0.8826
3,32,depolarizing,0.0,1.0,0.0,1.0,0.0,0.0
3,32,depolarizing,0.001,0.8283999999999999,0.007893034904268445,0.8283999999999999,0.007893034904268414,0.17160000000000009
3,32,depolarizing,0.002,0.6874,0.012136721138758999,0.6874,0.012136721138758973,0.3126
3,32,depolarizing,0.005,0.39859999999999995,0.017067512999848565,0.39859999999999995,0.017067512999848558,0.6014
3,32,depolarizing,0.01,0.211,0.012549900398011132,0.211,0.012549900398011132,0.789
3,32,depolarizing,0.02,0.1282,0.006870225614927073,0.12819999999999995,0.006870225614927123,0.8718
3,32,depolarizing,0.05,0.11739999999999999,0.010597169433391162,0.11739999999999999,0.010597169433391162,0.8826
3,32,depolarizing,0.1,0.11739999999999999,0.010597169433391162,0.11739999999999999,0.010597169433391162,0.8826
3,32,phase_flip,0.0,1.0,0.0,1.0,0.0,0.0
3,32,phase_flip,0.001,0.8036,0.011193748255164584,0.8036,0.011193748255164447,0.19640000000000002
3,32,phase_flip,0.002,0.6436,0.01425833089811009,0.6436,0.014258330898110095,0.35640000000000005
3,32,phase_flip,0.005,0.347,0.015231546211727802,0.347,0.015231546211727802,0.653
3,32,phase_flip,0.01,0.17880000000000001,0.012637246535539303,0.17879999999999996,0.012637246535539257,0.8211999999999999
3,32,phase_flip,0.02,0.12279999999999999,0.010207840124139882,0.12279999999999998,0.010207840124139882,0.8772
3,32,phase_flip,0.05,0.11739999999999999,0.010597169433391162,0.11739999999999999,0.010597169433391162,0.8826
3,32,phase_flip,0.1,0.11739999999999999,0.010597169433391162,0.11739999999999999,0.010597169433391162,0.8826
3,32,readout,0.0,1.0,0.0,1.0,0.0,0.0
3,32,readout,0.001,0.998,0.0007071067811865465,0.998,0.0007071067811865465,0.0020000000000000018
3,32,readout,0.002,0.9968,0.001303840481040533,0.9968,0.001303840481040533,0.0031999999999999806
3,32,readout,0.005,0.9858,0.0026832815729997505,0.9858,0.0026832815729997505,0.01419999999999999
3,32,readout,0.01,0.9705999999999999,0.007536577472566707,0.9705999999999999,0.007536577472566707,0.029400000000000093
3,32,readout,0.02,0.9423999999999999,0.006066300355241235,0.9423999999999999,0.006066300355241235,0.057600000000000096
3,32,readout,0.05,0.8586,0.011013627921806718,0.8586,0.011013627921806683,0.14139999999999997
3,32,readout,0.1,0.7288,0.011256109452204203,0.7287999999999999,0.011256109452204266,0.2712
3,32,thermal,0.0,1.0,0.0,1.0,0.0,0.0
3,32,thermal,0.001,0.998,0.0014142135623731063,0.998,0.0014142135623731063,0.0020000000000000018
3,32,thermal,0.002,0.9964000000000001,0.000894427190999912,0.9964000000000001,0.000894427190999912,0.0035999999999999366
3,32,thermal,0.005,0.991,0.0028284271247462074,0.991,0.0028284271247462074,0.009000000000000008
3,32,thermal,0.01,0.9810000000000001,0.003937003937005888,0.9810000000000001,0.003937003937005888,0.018999999999999906
3,32,thermal,0.02,0.9644,0.0020736441353327337,0.9644,0.0020736441353327337,0.035599999999999965
3,32,thermal,0.05,0.923,0.001732050807568887,0.923,0.001732050807568887,0.07699999999999996
3,32,thermal,0.1,0.8603999999999999,0.009208691546577094,0.8603999999999999,0.009208691546577044,0.13960000000000006
4,1,bit_flip,0.0,1.0,0.0,1.0,0.0,0.0
4,1,bit_flip,0.001,0.991,0.0028284271247462074,0.991,0.0028284271247462074,0.009000000000000008
4,1,bit_flip,0.002,0.9810000000000001,0.003937003937005888,0.9810000000000001,0.003937003937005888,0.018999999999999906
4,1,bit_flip,0.005,0.9576,0.0027018512172212383,0.9575999999999999,0.0027018512172213086,0.04239999999999999
4,1,bit_flip,0.01,0.9214,0.0025099800796022287,0.9214,0.0025099800796022287,0.0786
4,1,bit_flip,0.02,0.8523999999999999,0.008763560920082642,0.8524,0.008763560920082632,0.14760000000000006
4,1,bit_flip,0.05,0.665,0.014764823060233368,0.665,0.014764823060233368,0.33499999999999996
4,1,bit_flip,0.1,0.4232,0.01843095222716396,0.4231999999999999,0.018430952227163958,0.5768
4,1,depolarizing,0.0,1.0,0.0,1.0,0.0,0.0
4,1,depolarizing,0.001,0.985,0.0038078865529319467,0.985,0.0038078865529319467,0.015000000000000013
4,1,depolarizing,0.002,0.9704,0.0023021728866442865,0.9704,0.0023021728866442865,0.02959999999999996
4,1,depolarizing,0.005,0.9376,0.004878524367060133,0.9376,0.004878524367060133,0.06240000000000001
4,1,depolarizing,0.01,0.882,0.008455767262643897,0.882,0.008455767262643884,0.118
4,1,depolarizing,0.02,0.7806,0.013277801022759782,0.7806,0.013277801022759744,0.21940000000000004
4,1,depolarizing,0.05,0.5406000000000001,0.012817956155331475,0.5406000000000001,0.012817956155331461,0.4593999999999999
4,1,depolarizing,0.1,0.2924,0.011631852818876262,0.29239999999999994,0.011631852818876177,0.7076
4,1,phase_flip,0.0,1.0,0.0,1.0,0.0,0.0
4,1,phase_flip,0.001,0.9772000000000001,0.003271085446759244,0.9772000000000001,0.003271085446759244,0.02279999999999993
4,1,phase_flip,0.002,0.9576,0.0027018512172212383,0.9575999999999999,0.0027018512172213086,0.04239999999999999
4,1,phase_flip,0.005,0.9046,0.004037325847637236,0.9046,0.004037325847637236,0.09540000000000004
4,1,phase_flip,0.01,0.8218,0.009093954035511753,0.8218,0.009093954035511801,0.17820000000000003
4,1,phase_flip,0.02,0.6734,0.015076471735787548,0.6734,0.015076471735787548,0.3266
4,1,phase_flip,0.05,0.3698,0.017739785793520733,0.36979999999999996,0.017739785793520774,0.6302
4,1,phase_flip,0.1,0.1634,0.010114346246792225,0.16339999999999993,0.010114346246792227,0.8366
4,1,readout,0.0,1.0,0.0,1.0,0.0,0.0
4,1,readout,0.001,0.9949999999999999,0.000707106781186607,0.9949999999999999,0.000707106781186607,0.0050000000000001155
4,1,readout,0.002,0.9911999999999999,0.00277488738510234,0.9911999999999999,0.00277488738510234,0.008800000000000141
4,1,readout,0.005,0.9783999999999999,0.0058137767414994605,0.9783999999999999,0.0058137767414994605,0.021600000000000064
4,1,readout,0.01,0.9581999999999999,0.009038805230781353,0.9581999999999999,0.009038805230781353,0.04180000000000006
4,1,readout,0.02,0.9179999999999999,0.006819090848492944,0.9179999999999999,0.006819090848492944,0.08200000000000007
4,1,readout,0.05,0.8164,0.012177848742696673,0.8164,0.01217784874269664,0.18359999999999999
4,1,readout,0.1,0.6672,0.015642889758609193,0.6672,0.015642889758609193,0.3328
4,1,thermal,0.0,1.0,0.0,1.0,0.0,0.0
4,1,thermal,0.001,1.0,0.0,1.0,0.0,0.0
4,1,thermal,0.002,0.9998000000000001,0.0004472135954999242,0.9998000000000001,0.0004472135954999242,0.00019999999999986695
4,1,thermal,0.005,0.9996,0.0005477225575052004,0.9996,0.0005477225575052004,0.00039999999999995595
4,1,thermal,0.01,0.9987999999999999,0.0008366600265340829,0.9987999999999999,0.0008366600265340829,0.0012000000000000899
4,1,thermal,0.02,0.9970000000000001,0.001581138830084216,0.9970000000000001,0.001581138830084216,0.0029999999999998916
4,1,thermal,0.05,0.9926,0.0027928480087537795,0.9926,0.0027928480087537795,0.007399999999999962
4,1,thermal,0.1,0.9837999999999999,0.00363318042491699,0.9837999999999999,0.00363318042491699,0.016200000000000103
4,2,bit_flip,0.0,1.0,0.0,1.0,0.0,0.0
4,2,bit_flip,0.001,0.9708,0.0021679483388679062,0.9708,0.0021679483388679062,0.029200000000000004
4,2,bit_flip,0.002,0.9503999999999999,0.0043931765272977995,0.9503999999999999,0.004393176527297782,0.04960000000000009
4,2,bit_flip,0.005,0.8854,0.007893034904268468,0.8854,0.007893034904268455,0.11460000000000004
4,2,bit_flip,0.01,0.7918000000000001,0.011713240371477085,0.7918000000000001,0.011713240371477054,0.20819999999999994
4,2,bit_flip,0.02,0.624,0.013892443989449813,0.624,0.013892443989449756,0.376
4,2,bit_flip,0.05,0.3074,0.010573551910309072,0.3073999999999999,0.010573551910309072,0.6926
4,2,bit_flip,0.1,0.1282,0.006870225614927073,0.12819999999999995,0.006870225614927123,0.8718
4,2,depolarizing,0.0,1.0,0.0,1.0,0.0,0.0
4,2,depolarizing,0.001,0.9753999999999999,0.003209361307176231,0.9753999999999999,0.003209361307176231,0.024600000000000066
4,2,depolarizing,0.002,0.9568,0.0029495762407505365,0.9568,0.0029495762407505365,0.043200000000000016
4,2,depolarizing,0.005,0.9,0.00533853912601566,0.9,0.005338539126015615,0.09999999999999998
4,2,depolarizing,0.01,0.8148,0.011300442469213245,0.8148,0.011300442469213271,0.18520000000000003
4,2,depolarizing,0.02,0.6612,0.01425482374496438,0.6612,0.014254823744964357,0.3388
4,2,depolarizing,0.05,0.35419999999999996,0.014359665734271098,0.3542,0.014359665734271098,0.6458
4,2,depolarizing,0.1,0.1598,0.009418067742376895,0.1598,0.009418067742376895,0.8402000000000001
4,2,phase_flip,0.0,1.0,0.0,1.0,0.0,0.0
4,2,phase_flip,0.001,0.9708,0.0021679483388679062,0.9708,0.0021679483388679062,0.029200000000000004
4,2,phase_flip,0.002,0.9503999999999999,0.0043931765272977995,0.9503999999999999,0.004393176527297782,0.04960000000000009
4,2,phase_flip,0.005,0.8854,0.007893034904268468,0.8854,0.007893034904268455,0.11460000000000004
4,2,phase_flip,0.01,0.7918000000000001,0.011713240371477085,0.7918000000000001,0.011713240371477054,0.20819999999999994
4,2,phase_flip,0.02,0.624,0.013892443989449813,0.624,0.013892443989449756,0.376
4,2,phase_flip,0.05,0.3074,0.010573551910309072,0.3073999999999999,0.010573551910309072,0.6926
4,2,phase_flip,0.1,0.1282,0.006870225614927073,0.12819999999999995,0.006870225614927123,0.8718
4,2,readout,0.0,1.0,0.0,1.0,0.0,0.0
4,2,readout,0.001,0.9949999999999999,0.000707106781186607,0.9949999999999999,0.000707106781186607,0.0050000000000001155
4,2,readout,0.002,0.9911999999999999,0.00277488738510234,0.9911999999999999,0.00277488738510234,0.008800000000000141
4,2,readout,0.005,0.9783999999999999,0.0058137767414994605,0.9783999999999999,0.0058137767414994605,0.021600000000000064
4,2,readout,0.01,0.9581999999999999,0.009038805230781353,0.9581999999999999,0.009038805230781353,0.04180000000000006
4,2,readout,0.02,0.9179999999999999,0.006819090848492944,0.9179999999999999,0.006819090848492944,0.08200000000000007
4,2,readout,0.05,0.8164,0.012177848742696673,0.8164,0.01217784874269664,0.18359999999999999
4,2,readout,0.1,0.6672,0.015642889758609193,0.6672,0.015642889758609193,0.3328
4,2,thermal,0.0,1.0,0.0,1.0,0.0,0.0
4,2,thermal,0.001,1.0,0.0,1.0,0.0,0.0
